Date Time,Latitude,Longitude,Elevation,Temperature Height (m),Wind Height (m),Total Solar Radiation(MJ),Max Temp(deg C),Min Temp(deg C),Total Rainfall(mm),Average Dewpoint(deg C),Total Wind Run(km/day)
3/24/2021,29.80266,-82.41081,48.768,2,10,15.16,26.69,12.06,0,14.77,134.3
3/25/2021,29.80266,-82.41081,48.768,2,10,19.55,31.88,14.15,0,17.55,250.9
3/26/2021,29.80266,-82.41081,48.768,2,10,17.09,30.13,17.42,0,20.25,192.3
3/27/2021,29.80266,-82.41081,48.768,2,10,16.74,31.74,19.78,0,20.51,137.4
3/28/2021,29.80266,-82.41081,48.768,2,10,17.08,28.53,15.76,0,18.79,252.9
3/29/2021,29.80266,-82.41081,48.768,2,10,12.76,22.87,16.81,0,15.92,212.6
3/30/2021,29.80266,-82.41081,48.768,2,10,11.64,28.34,15.55,35.31,18.23,173.2
3/31/2021,29.80266,-82.41081,48.768,2,10,18.02,29.26,17.51,0.25,19.89,240
4/1/2021,29.80266,-82.41081,48.768,2,10,19,19.44,10.8,0,7.34,239
4/2/2021,29.80266,-82.41081,48.768,2,10,23.09,16.05,4.38,0,-0.19,222.3
4/3/2021,29.80266,-82.41081,48.768,2,10,21.66,19.76,1.93,0,5.28,183.5
4/4/2021,29.80266,-82.41081,48.768,2,10,22.63,22.63,5.51,0,7.26,100.9
4/5/2021,29.80266,-82.41081,48.768,2,10,22.18,25.2,6.89,0,9.72,90
4/6/2021,29.80266,-82.41081,48.768,2,10,20.94,26.69,8.43,0,11.01,92.7
4/7/2021,29.80266,-82.41081,48.768,2,10,22.25,27.43,9.24,0,11.74,120.8
4/8/2021,29.80266,-82.41081,48.768,2,10,17.13,26.16,10.43,0,13.54,166.7
4/9/2021,29.80266,-82.41081,48.768,2,10,12.33,27.65,12.49,0,15.35,109.5
4/10/2021,29.80266,-82.41081,48.768,2,10,13.75,28.05,14.67,1.78,17.46,272.9
4/11/2021,29.80266,-82.41081,48.768,2,10,4.57,19.98,13.33,32,15.93,151.7
4/12/2021,29.80266,-82.41081,48.768,2,10,23.56,27.94,15.64,0,15.22,157.9
4/13/2021,29.80266,-82.41081,48.768,2,10,22.79,30.83,11.86,0,13.72,131.3
4/14/2021,29.80266,-82.41081,48.768,2,10,18.69,30.35,15.21,0,15.88,177
4/15/2021,29.80266,-82.41081,48.768,2,10,10.83,25.37,17.42,0,17.6,230.6
4/16/2021,29.80266,-82.41081,48.768,2,10,7.27,23.88,16.9,42.93,17.66,121.8
4/17/2021,29.80266,-82.41081,48.768,2,10,11.65,25.23,16.25,23.62,18.24,137.9
4/18/2021,29.80266,-82.41081,48.768,2,10,8.26,24.02,18.24,28.96,18.89,129.5
4/19/2021,29.80266,-82.41081,48.768,2,10,21.56,25.17,14.71,0.25,15.94,146.5
4/20/2021,29.80266,-82.41081,48.768,2,10,17.33,25.57,13.48,1.02,16.31,151.3
4/21/2021,29.80266,-82.41081,48.768,2,10,23.66,28.08,15.08,0,14.92,173.9
4/22/2021,29.80266,-82.41081,48.768,2,10,23.89,22.68,9.71,0,7.25,197.8
4/23/2021,29.80266,-82.41081,48.768,2,10,20.61,26.05,8.74,0,12.25,192.3
4/24/2021,29.80266,-82.41081,48.768,2,10,15.23,29.32,17.35,0,19.17,397.3
4/25/2021,29.80266,-82.41081,48.768,2,10,24.26,27.29,16.14,13.21,18.17,265.7
4/26/2021,29.80266,-82.41081,48.768,2,10,22.5,27.71,12.67,0,15.62,180.1
4/27/2021,29.80266,-82.41081,48.768,2,10,23.31,27.78,15.07,0,16.64,196.2
4/28/2021,29.80266,-82.41081,48.768,2,10,20.41,28.78,14.9,0,17.69,132.2
4/29/2021,29.80266,-82.41081,48.768,2,10,21.73,29.76,16.16,0,18.41,186.3
4/30/2021,29.80266,-82.41081,48.768,2,10,18.74,30.44,16.78,0,20.07,163.1
5/1/2021,29.80266,-82.41081,48.768,2,10,23.98,29.67,15.72,0,15.82,115.5
5/2/2021,29.80266,-82.41081,48.768,2,10,14.56,29.58,16.94,13.21,19.96,144.4
5/3/2021,29.80266,-82.41081,48.768,2,10,22.66,31.99,18.04,0.51,20.48,222.9
5/4/2021,29.80266,-82.41081,48.768,2,10,22.37,32.76,20.57,0,21.74,232.8
5/5/2021,29.80266,-82.41081,48.768,2,10,21.32,32.28,18.13,0,21,257.1
5/6/2021,29.80266,-82.41081,48.768,2,10,10.72,26.89,20.53,9.65,21.16,150.7
5/7/2021,29.80266,-82.41081,48.768,2,10,25.21,26.48,12.64,0,12.12,193.2
5/8/2021,29.80266,-82.41081,48.768,2,10,24.71,26.86,8.35,0,9.39,98.2
5/9/2021,29.80266,-82.41081,48.768,2,10,24.03,31.52,13.03,0,15.38,174.7
5/10/2021,29.80266,-82.41081,48.768,2,10,15.04,29.56,18.31,0,20.5,200.7
5/11/2021,29.80266,-82.41081,48.768,2,10,11.58,28.69,18.41,10.16,20.47,96.8
5/12/2021,29.80266,-82.41081,48.768,2,10,20.74,31.74,19.14,0.25,20.88,162.3
5/13/2021,29.80266,-82.41081,48.768,2,10,5.67,21.73,14.75,0.51,15.83,189.1
5/14/2021,29.80266,-82.41081,48.768,2,10,23.03,25.47,12.33,0,13.56,211.8
5/15/2021,29.80266,-82.41081,48.768,2,10,24.72,25.39,8.42,0,10.8,219.9
5/16/2021,29.80266,-82.41081,48.768,2,10,22.31,26.92,9.28,0,12.98,200.2
5/17/2021,29.80266,-82.41081,48.768,2,10,22.97,28.07,12.89,0,15.08,214.7
5/18/2021,29.80266,-82.41081,48.768,2,10,23.44,28.83,16.95,0.51,16.82,295.1
5/19/2021,29.80266,-82.41081,48.768,2,10,16.82,27.29,16.86,0,18.28,298.8
5/20/2021,29.80266,-82.41081,48.768,2,10,22.9,28.05,17.89,0,16.93,366.6
5/21/2021,29.80266,-82.41081,48.768,2,10,16.78,27.49,14.61,0,17.67,262.8
5/22/2021,29.80266,-82.41081,48.768,2,10,23.64,29.23,14.98,0,15.85,214.8
5/23/2021,29.80266,-82.41081,48.768,2,10,23.74,30.78,13.32,0,15.85,113.3
5/24/2021,29.80266,-82.41081,48.768,2,10,24.76,32.6,14.76,0,16.42,130.5
5/25/2021,29.80266,-82.41081,48.768,2,10,24.59,32.82,15.5,0,16.8,126.1
5/26/2021,29.80266,-82.41081,48.768,2,10,23.73,32.81,19.44,0,18.55,144.6
5/27/2021,29.80266,-82.41081,48.768,2,10,24.06,33.97,17.08,0,19.11,104.3
5/28/2021,29.80266,-82.41081,48.768,2,10,21.85,32.01,18.58,0,19.59,174.4
5/29/2021,29.80266,-82.41081,48.768,2,10,20.28,30.88,18.15,0,20.07,233
5/30/2021,29.80266,-82.41081,48.768,2,10,20.3,31.59,18.32,0,17.89,118.4
5/31/2021,29.80266,-82.41081,48.768,2,10,21.75,29.83,17.65,0,18.62,277.2
6/1/2021,29.80266,-82.41081,48.768,2,10,24.89,30.7,15.52,0,17.22,187.6
6/2/2021,29.80266,-82.41081,48.768,2,10,18.95,30.72,17.42,0,20.55,159.7
6/3/2021,29.80266,-82.41081,48.768,2,10,15.63,31.89,20.61,2.54,21.87,161.5
6/4/2021,29.80266,-82.41081,48.768,2,10,14.78,30.09,20.05,3.56,22.2,113.3
6/5/2021,29.80266,-82.41081,48.768,2,10,16.59,31.88,21.15,0,22.97,112.1
6/6/2021,29.80266,-82.41081,48.768,2,10,18.72,33.53,21.98,46.48,22.8,184.2
6/7/2021,29.80266,-82.41081,48.768,2,10,9.85,29.88,23,7.37,23.65,137.3
6/8/2021,29.80266,-82.41081,48.768,2,10,21.95,33.51,22.22,0,22.49,144.2
6/9/2021,29.80266,-82.41081,48.768,2,10,18.29,32.56,21.85,0,22.4,135.7
6/10/2021,29.80266,-82.41081,48.768,2,10,17.98,33.28,20.69,5.33,22.81,115.8
6/11/2021,29.80266,-82.41081,48.768,2,10,23.34,32.93,20.39,0.25,21.95,174.9
6/12/2021,29.80266,-82.41081,48.768,2,10,12.05,30.04,21.93,1.78,23.31,203.1
6/13/2021,29.80266,-82.41081,48.768,2,10,15.25,31.79,21.76,1.78,22.8,175.8
6/14/2021,29.80266,-82.41081,48.768,2,10,10.7,29.34,21.24,10.41,22.85,117.5
6/15/2021,29.80266,-82.41081,48.768,2,10,17.21,32.56,20.49,8.64,22.87,234.9
6/16/2021,29.80266,-82.41081,48.768,2,10,15.74,30.85,20.55,1.02,22.87,204.4
6/17/2021,29.80266,-82.41081,48.768,2,10,18.45,31.61,22.36,0,23.31,180.6
6/18/2021,29.80266,-82.41081,48.768,2,10,16.01,31.87,22.49,0,23.14,100.5
6/19/2021,29.80266,-82.41081,48.768,2,10,14.15,31.84,23.57,0,23.64,178.5
6/20/2021,29.80266,-82.41081,48.768,2,10,7.56,27.71,23.33,16.51,24.34,184.8
6/21/2021,29.80266,-82.41081,48.768,2,10,5.3,29.41,21.52,33.78,23.29,135.8
6/22/2021,29.80266,-82.41081,48.768,2,10,6.29,27.9,22.03,63.5,22.74,203.9
6/23/2021,29.80266,-82.41081,48.768,2,10,12.32,30.21,22.34,6.35,23.7,130.3
6/24/2021,29.80266,-82.41081,48.768,2,10,7.2,28.82,20.43,109.73,22.3,139
6/25/2021,29.80266,-82.41081,48.768,2,10,15.32,28.8,19.11,8.38,21.65,152
6/26/2021,29.80266,-82.41081,48.768,2,10,11.65,31.02,21.65,6.86,22.88,150.1
6/27/2021,29.80266,-82.41081,48.768,2,10,22.35,31.51,21.86,0.25,22.89,210.7
6/28/2021,29.80266,-82.41081,48.768,2,10,17.77,30.62,22.08,0,22.25,150.8
6/29/2021,29.80266,-82.41081,48.768,2,10,11.07,30.65,21.36,5.84,23.29,136.8
6/30/2021,29.80266,-82.41081,48.768,2,10,11.55,29.21,21.92,1.02,23.35,140.5
7/1/2021,29.80266,-82.41081,48.768,2,10,14.41,30.73,22.54,2.79,23.46,123.1
7/2/2021,29.80266,-82.41081,48.768,2,10,15.13,28.97,22.14,14.48,23.6,174.1
7/3/2021,29.80266,-82.41081,48.768,2,10,8.92,27.46,22.51,5.59,23.71,174.6
7/4/2021,29.80266,-82.41081,48.768,2,10,6.47,27.53,22.82,24.64,23.44,134.2
7/5/2021,29.80266,-82.41081,48.768,2,10,10.68,29.43,22.13,2.03,23.59,76
7/6/2021,29.80266,-82.41081,48.768,2,10,14.46,29.94,22.32,5.33,23.69,167.8
7/7/2021,29.80266,-82.41081,48.768,2,10,2.05,25.46,23.58,134.87,23.94,412.4
7/8/2021,29.80266,-82.41081,48.768,2,10,17.2,31.99,24.02,1.02,24.55,222.2
7/9/2021,29.80266,-82.41081,48.768,2,10,12.24,31.15,23.99,0.25,24.76,149.5
7/10/2021,29.80266,-82.41081,48.768,2,10,15.87,30.61,21.78,0,22.99,115.4
7/11/2021,29.80266,-82.41081,48.768,2,10,14.84,32.66,21.8,18.29,23.65,92.3
7/12/2021,29.80266,-82.41081,48.768,2,10,18.82,32.69,22.12,0.25,22.95,144.2
7/13/2021,29.80266,-82.41081,48.768,2,10,22.09,31.93,21.31,0,23.02,169.9
7/14/2021,29.80266,-82.41081,48.768,2,10,21.73,32.62,21.42,0,23.42,143.6
7/15/2021,29.80266,-82.41081,48.768,2,10,21.39,32.44,22.4,0,23.06,135.9
7/16/2021,29.80266,-82.41081,48.768,2,10,21.81,33.18,21.28,0,22.63,117
7/17/2021,29.80266,-82.41081,48.768,2,10,19.76,33.39,22.39,0,23.58,106.8
7/18/2021,29.80266,-82.41081,48.768,2,10,14.17,32.29,22.37,24.13,23.25,115.6
7/19/2021,29.80266,-82.41081,48.768,2,10,14.96,31.91,22.91,12.45,23.75,107.9
7/20/2021,29.80266,-82.41081,48.768,2,10,12.72,29.96,22.65,1.02,23.7,133.1
7/21/2021,29.80266,-82.41081,48.768,2,10,17.33,31.46,22.35,8.64,24.09,120.5
7/22/2021,29.80266,-82.41081,48.768,2,10,18.86,33.13,22.85,0,24.77,135.9
7/23/2021,29.80266,-82.41081,48.768,2,10,14.36,33.61,23.04,5.33,24.62,166.6
7/24/2021,29.80266,-82.41081,48.768,2,10,17.47,31.91,22.29,0,23.47,170.1
7/25/2021,29.80266,-82.41081,48.768,2,10,20.08,32.13,20.79,0,22.68,131.1
7/26/2021,29.80266,-82.41081,48.768,2,10,16.23,31.66,22.73,8.38,24.2,117.8
7/27/2021,29.80266,-82.41081,48.768,2,10,9.49,31,23.58,60.71,24.54,131.9
7/28/2021,29.80266,-82.41081,48.768,2,10,12.2,31.74,23.26,18.29,24.17,125.3
7/29/2021,29.80266,-82.41081,48.768,2,10,19.92,32.97,23.29,0.25,24.22,116.1
7/30/2021,29.80266,-82.41081,48.768,2,10,19.93,32.97,24.22,1.02,25.1,150.5
7/31/2021,29.80266,-82.41081,48.768,2,10,18.84,33.31,24.16,0.51,24.88,197.2
8/1/2021,29.80266,-82.41081,48.768,2,10,13.77,31.55,22.44,5.33,25.01,205.2
8/2/2021,29.80266,-82.41081,48.768,2,10,14.82,31.44,22.39,16,23.77,154.9
8/3/2021,29.80266,-82.41081,48.768,2,10,5.29,26.03,22.84,19.05,23.53,208
8/4/2021,29.80266,-82.41081,48.768,2,10,12.06,29.35,23.42,1.52,24.06,128.5
8/5/2021,29.80266,-82.41081,48.768,2,10,2.21,26.63,24.21,9.91,23.99,175.1
8/6/2021,29.80266,-82.41081,48.768,2,10,12.17,30.2,22.95,9.91,23.66,181.9
8/7/2021,29.80266,-82.41081,48.768,2,10,14.58,30.82,22.42,26.92,24.18,112
8/8/2021,29.80266,-82.41081,48.768,2,10,18.05,33.03,22.74,0,24.39,106.1
8/9/2021,29.80266,-82.41081,48.768,2,10,22.23,33.71,22.82,0,24.46,120
8/10/2021,29.80266,-82.41081,48.768,2,10,16.99,33.31,23.33,0.25,24.27,125.3
8/11/2021,29.80266,-82.41081,48.768,2,10,18.73,34,21.98,0.25,23.79,87.5
8/12/2021,29.80266,-82.41081,48.768,2,10,17.56,33.49,22.67,3.05,23.56,97.4
8/13/2021,29.80266,-82.41081,48.768,2,10,19.48,32.88,21.87,0,23.31,135.2
8/14/2021,29.80266,-82.41081,48.768,2,10,11.57,30.18,22.79,6.6,23.64,138.5
8/15/2021,29.80266,-82.41081,48.768,2,10,14.24,31.97,23.18,0,23.69,200.2
8/16/2021,29.80266,-82.41081,48.768,2,10,6.3,29.46,25.19,0.51,24.8,212.4
8/17/2021,29.80266,-82.41081,48.768,2,10,12.74,31.1,24.82,11.68,25.22,194.9
8/18/2021,29.80266,-82.41081,48.768,2,10,16.74,34.98,23.59,0,24.89,95.3
8/19/2021,29.80266,-82.41081,48.768,2,10,17.08,34.8,23.94,0,24.8,106
8/20/2021,29.80266,-82.41081,48.768,2,10,19.53,34.64,23.08,0,24.5,125.2
8/21/2021,29.80266,-82.41081,48.768,2,10,19.76,33.14,23.37,0,24.45,159.1
8/22/2021,29.80266,-82.41081,48.768,2,10,12.47,32.56,23.62,7.62,24.43,137.2
8/23/2021,29.80266,-82.41081,48.768,2,10,13.8,32.52,24.61,0.25,24.83,162.1
8/24/2021,29.80266,-82.41081,48.768,2,10,11.84,32.7,21.94,34.54,23.53,145.6
8/25/2021,29.80266,-82.41081,48.768,2,10,11.38,31.55,21.99,0.51,22.82,122.1
8/26/2021,29.80266,-82.41081,48.768,2,10,11.22,30.35,21.69,0,23.55,182.1
8/27/2021,29.80266,-82.41081,48.768,2,10,13.63,31.68,23.4,0,24.46,201.1
8/28/2021,29.80266,-82.41081,48.768,2,10,14.45,32.52,23.87,0.25,25.09,216.6
8/29/2021,29.80266,-82.41081,48.768,2,10,17.4,33.54,25.25,0.25,25.28,200.2
8/30/2021,29.80266,-82.41081,48.768,2,10,20.46,33.63,23.1,0,23.82,142.9
8/31/2021,29.80266,-82.41081,48.768,2,10,15.76,32.36,23.06,2.29,23.8,216
9/1/2021,29.80266,-82.41081,48.768,2,10,5.66,26.09,22.94,13.46,23.35,221.7
9/2/2021,29.80266,-82.41081,48.768,2,10,15.09,30.54,22.44,12.7,24.07,151.6
9/3/2021,29.80266,-82.41081,48.768,2,10,17.61,31.35,22.12,0,23.03,171.8
9/4/2021,29.80266,-82.41081,48.768,2,10,20.33,30.75,19.92,0,20.99,132.6
9/5/2021,29.80266,-82.41081,48.768,2,10,18.29,31.82,18.96,0,21.46,91.1
9/6/2021,29.80266,-82.41081,48.768,2,10,13.67,31.75,21.02,0,22.71,104.3
9/7/2021,29.80266,-82.41081,48.768,2,10,11.42,30.75,22.01,27.69,23.55,84.4
9/8/2021,29.80266,-82.41081,48.768,2,10,13.34,30.71,22.35,20.32,23.64,134.5
9/9/2021,29.80266,-82.41081,48.768,2,10,10.59,29.77,23.28,3.56,23.56,232
9/10/2021,29.80266,-82.41081,48.768,2,10,16.11,31.82,22.9,0.25,23.35,128.2
9/11/2021,29.80266,-82.41081,48.768,2,10,10.42,29.06,22.34,0,23.19,164.6
9/12/2021,29.80266,-82.41081,48.768,2,10,18.26,30.76,21.67,0,22.43,201.1
9/13/2021,29.80266,-82.41081,48.768,2,10,17.83,31.6,19.84,0,21.42,113.2
9/14/2021,29.80266,-82.41081,48.768,2,10,13.15,32.32,21.06,39.12,22.44,104.8
9/15/2021,29.80266,-82.41081,48.768,2,10,12.77,31.18,21.47,13.46,23.03,130.8
9/16/2021,29.80266,-82.41081,48.768,2,10,12.48,30.64,23.2,18.29,23.95,137.5
9/17/2021,29.80266,-82.41081,48.768,2,10,10.32,29.99,22.84,24.89,23.87,97
9/18/2021,29.80266,-82.41081,48.768,2,10,12.91,31.16,22.24,54.1,23.67,106.2
9/19/2021,29.80266,-82.41081,48.768,2,10,9.19,29.64,22.25,17.27,23.32,107
9/20/2021,29.80266,-82.41081,48.768,2,10,10.64,29.54,23.35,1.27,24.04,118.5
9/21/2021,29.80266,-82.41081,48.768,2,10,12.97,30.9,22.2,4.57,23.9,96
9/22/2021,29.80266,-82.41081,48.768,2,10,15.87,30.91,21.97,0.25,23.58,130.2
9/23/2021,29.80266,-82.41081,48.768,2,10,16.81,28.07,18.36,0,18.67,130.7
9/24/2021,29.80266,-82.41081,48.768,2,10,17.8,29.53,16.09,0,18.2,146
9/25/2021,29.80266,-82.41081,48.768,2,10,16.29,29.79,18.75,0,20.43,132.9
9/26/2021,29.80266,-82.41081,48.768,2,10,16.68,29.54,18.88,0,19.46,113.4
9/27/2021,29.80266,-82.41081,48.768,2,10,17.96,30.24,16.16,0,18.34,80.8
9/28/2021,29.80266,-82.41081,48.768,2,10,17.38,30.77,17.32,0,18.99,66.4
9/29/2021,29.80266,-82.41081,48.768,2,10,16.82,30.81,17.89,0,19.9,67.2
9/30/2021,29.80266,-82.41081,48.768,2,10,16.29,30.36,17.47,0,20.19,95.4
10/1/2021,29.80266,-82.41081,48.768,2,10,15.71,31.44,18.95,0,20.92,152.5
10/2/2021,29.80266,-82.41081,48.768,2,10,12.59,30.99,19.38,0.25,21.39,137.4
10/3/2021,29.80266,-82.41081,48.768,2,10,14.6,30.92,18.35,0,20.69,97.1
10/4/2021,29.80266,-82.41081,48.768,2,10,14.89,31.38,18.76,0,20.48,104.8
10/5/2021,29.80266,-82.41081,48.768,2,10,10.19,29.31,20.12,0.25,21.46,129.5
10/6/2021,29.80266,-82.41081,48.768,2,10,5.81,28.59,21.84,3.56,23.2,120.7
10/7/2021,29.80266,-82.41081,48.768,2,10,10.1,30.91,20.56,0.25,23.32,81.1
10/8/2021,29.80266,-82.41081,48.768,2,10,10.01,30.24,21.86,0,23.17,127.3
10/9/2021,29.80266,-82.41081,48.768,2,10,13.17,29.71,19.13,0,20.39,106.5
10/10/2021,29.80266,-82.41081,48.768,2,10,16.41,27.67,18.28,0,19.3,122.7
10/11/2021,29.80266,-82.41081,48.768,2,10,13.72,30.59,16.96,0,20.09,120
10/12/2021,29.80266,-82.41081,48.768,2,10,13.95,30.09,20.17,0,21.3,158.3
10/13/2021,29.80266,-82.41081,48.768,2,10,16.01,31.03,18.72,0,20.71,136.3
10/14/2021,29.80266,-82.41081,48.768,2,10,15.17,31.56,19.23,0,21.12,94.9
10/15/2021,29.80266,-82.41081,48.768,2,10,14.95,30.7,17.68,0,19.86,74.4
10/16/2021,29.80266,-82.41081,48.768,2,10,13.2,30.93,17.39,2.79,20.77,127.5
10/17/2021,29.80266,-82.41081,48.768,2,10,16.91,25.2,10.94,0,12.81,151.5
10/18/2021,29.80266,-82.41081,48.768,2,10,15,25.39,8.11,0,12.55,145.7
10/19/2021,29.80266,-82.41081,48.768,2,10,14.74,27.06,11.5,0,14.76,168.3
10/20/2021,29.80266,-82.41081,48.768,2,10,13.8,27.91,12.53,0,15.97,127.1
10/21/2021,29.80266,-82.41081,48.768,2,10,14.5,28.9,15.19,0,17.13,84.7
10/22/2021,29.80266,-82.41081,48.768,2,10,12,29.77,16.03,0,19.02,92.1
10/23/2021,29.80266,-82.41081,48.768,2,10,14.8,29.65,15.55,0,17.4,74.9
10/24/2021,29.80266,-82.41081,48.768,2,10,10.97,29.29,15.47,0,19.41,141.7
10/25/2021,29.80266,-82.41081,48.768,2,10,10.56,29.22,21.9,0.51,22.98,180.9
10/26/2021,29.80266,-82.41081,48.768,2,10,15.25,28.48,13.45,0,17.12,222.4
10/27/2021,29.80266,-82.41081,48.768,2,10,13.63,26.33,10.24,0,13.01,76.5
10/28/2021,29.80266,-82.41081,48.768,2,10,4.27,25.67,13.01,31.75,19.19,228
10/29/2021,29.80266,-82.41081,48.768,2,10,6.7,21.56,14.17,0.25,14.94,185.1
10/30/2021,29.80266,-82.41081,48.768,2,10,13.9,20.67,10.75,0,11.61,200.5
10/31/2021,29.80266,-82.41081,48.768,2,10,6.85,17.06,8.67,0,11.09,131.9
11/1/2021,29.80266,-82.41081,48.768,2,10,13.75,23.04,7.28,0,12.41,72.4
11/2/2021,29.80266,-82.41081,48.768,2,10,13.29,26.17,12.38,0,15.36,93.7
11/3/2021,29.80266,-82.41081,48.768,2,10,13.6,25.31,11.2,0,14.74,116.3
11/4/2021,29.80266,-82.41081,48.768,2,10,6.65,22.05,13.58,0,15.11,165.9
11/5/2021,29.80266,-82.41081,48.768,2,10,2.12,15.7,10.18,26.92,11.72,302.4
11/6/2021,29.80266,-82.41081,48.768,2,10,3.14,10.84,8.81,56.39,8.72,266.4
11/7/2021,29.80266,-82.41081,48.768,2,10,12.34,20,8.42,0,9.49,174.5
11/8/2021,29.80266,-82.41081,48.768,2,10,14.66,21.72,4.73,0,6.87,108
11/9/2021,29.80266,-82.41081,48.768,2,10,13.92,24.16,4.74,0,10.36,94.3
11/10/2021,29.80266,-82.41081,48.768,2,10,9.37,24.27,9.19,0,14.28,117.5
11/11/2021,29.80266,-82.41081,48.768,2,10,8.6,25.68,15.23,0,18.09,131.5
11/12/2021,29.80266,-82.41081,48.768,2,10,7.34,23.92,15.57,0,18.08,105.1
11/13/2021,29.80266,-82.41081,48.768,2,10,6.89,22.19,9.95,1.27,14.73,106.6
11/14/2021,29.80266,-82.41081,48.768,2,10,13.93,17.88,5.15,0,6.65,130.5
11/15/2021,29.80266,-82.41081,48.768,2,10,13.4,21.83,4.34,0,7.13,81.2
11/16/2021,29.80266,-82.41081,48.768,2,10,13.25,23.04,5.1,1.02,7.7,89.4
11/17/2021,29.80266,-82.41081,48.768,2,10,11.44,26.01,8.11,0,13.88,112
11/18/2021,29.80266,-82.41081,48.768,2,10,6.73,26.3,13.9,0,17.77,83.4
11/19/2021,29.80266,-82.41081,48.768,2,10,11.13,24.48,12.59,0,15.92,208.2
11/20/2021,29.80266,-82.41081,48.768,2,10,9.12,23.23,10.94,0,13.5,269.3
11/21/2021,29.80266,-82.41081,48.768,2,10,9.94,25.13,15.62,0,16.5,183.3
11/22/2021,29.80266,-82.41081,48.768,2,10,6.5,22.51,13.89,2.03,15.42,150.5
11/23/2021,29.80266,-82.41081,48.768,2,10,13.09,15.32,2.09,0,2.77,180.9
11/24/2021,29.80266,-82.41081,48.768,2,10,12.22,19.54,1.42,0,6.03,195.4
11/25/2021,29.80266,-82.41081,48.768,2,10,9.96,23.01,6.3,0,10.63,87.2
11/26/2021,29.80266,-82.41081,48.768,2,10,4.37,19.81,5.34,0,11.12,122.3
11/27/2021,29.80266,-82.41081,48.768,2,10,12.31,18.28,0.96,0,2.92,70.9
11/28/2021,29.80266,-82.41081,48.768,2,10,7.18,18.68,3.65,0,6.33,100.3
11/29/2021,29.80266,-82.41081,48.768,2,10,12.52,19.34,3.6,0,5.8,142.5
11/30/2021,29.80266,-82.41081,48.768,2,10,12.43,19.71,0.76,0,3.92,69.4
12/1/2021,29.80266,-82.41081,48.768,2,10,11.7,23.06,3.48,0,8.07,92.8
12/2/2021,29.80266,-82.41081,48.768,2,10,11.88,23.39,4.57,0,9.85,96.1
12/3/2021,29.80266,-82.41081,48.768,2,10,10.68,24.67,8.38,0,12.09,92.7
12/4/2021,29.80266,-82.41081,48.768,2,10,7.94,22.19,9.84,0.25,13.57,91.5
12/5/2021,29.80266,-82.41081,48.768,2,10,11.43,24.45,8.21,0,12.59,84
12/6/2021,29.80266,-82.41081,48.768,2,10,9.46,26.11,9.83,0,14.86,140.9
12/7/2021,29.80266,-82.41081,48.768,2,10,5.4,24.91,15.78,0,18.59,144
12/8/2021,29.80266,-82.41081,48.768,2,10,6.92,25.56,16.51,6.1,18.32,213
12/9/2021,29.80266,-82.41081,48.768,2,10,3.2,19.31,14.76,0,16.25,123.6
12/10/2021,29.80266,-82.41081,48.768,2,10,9.55,27.53,13.65,0,17.75,108.5
12/11/2021,29.80266,-82.41081,48.768,2,10,9.17,27.88,17.66,0,19.6,200.4
12/12/2021,29.80266,-82.41081,48.768,2,10,2.98,21.79,15.99,2.54,18.32,173.7
12/13/2021,29.80266,-82.41081,48.768,2,10,6.27,20.63,14.73,0,15.05,118.6
12/14/2021,29.80266,-82.41081,48.768,2,10,6.63,22.5,13.37,0,15.07,161.6
12/15/2021,29.80266,-82.41081,48.768,2,10,9.7,25.43,15.74,0.25,16.77,222.8
12/16/2021,29.80266,-82.41081,48.768,2,10,7.21,26.39,17.76,0.25,19.44,134.4
12/17/2021,29.80266,-82.41081,48.768,2,10,9.57,27,15.51,0,18.36,123.7
12/18/2021,29.80266,-82.41081,48.768,2,10,9.28,27.92,14.74,0,18.51,144.1
12/19/2021,29.80266,-82.41081,48.768,2,10,4.92,26.63,17.7,4.06,20.23,179.1
12/20/2021,29.80266,-82.41081,48.768,2,10,2.11,17.53,9.9,3.05,12.43,252
12/21/2021,29.80266,-82.41081,48.768,2,10,2.14,15.58,7.89,37.34,10.34,230.7
12/22/2021,29.80266,-82.41081,48.768,2,10,11.65,16.6,5.64,0,6.98,231
12/23/2021,29.80266,-82.41081,48.768,2,10,11.78,19.4,1.45,0,7.17,136.1
12/24/2021,29.80266,-82.41081,48.768,2,10,11.52,23.17,5.85,0,10.01,101.6
12/25/2021,29.80266,-82.41081,48.768,2,10,10.67,23.61,6.8,0,12.29,175.9
12/26/2021,29.80266,-82.41081,48.768,2,10,8.56,25.41,14.3,0,16.16,171.9
12/27/2021,29.80266,-82.41081,48.768,2,10,8.22,24.56,11.96,0,15.87,94.3
12/28/2021,29.80266,-82.41081,48.768,2,10,10.53,26.27,11.8,0,15.13,132.8
12/29/2021,29.80266,-82.41081,48.768,2,10,10.7,26.92,13.58,0,17.72,228.2
12/30/2021,29.80266,-82.41081,48.768,2,10,5.88,26.88,18.37,0,20.56,239.1
12/31/2021,29.80266,-82.41081,48.768,2,10,3.91,25.04,19.99,0,21.15,222.2
1/1/2022,29.80266,-82.41081,48.768,2,10,10.51,27.76,18.3,0,19.02,244.9
1/2/2022,29.80266,-82.41081,48.768,2,10,9.44,27.71,19.85,0,20.34,319.6
1/3/2022,29.80266,-82.41081,48.768,2,10,12.18,24.12,3.57,1.52,8.16,349.7
